id,seasonNum,episodeNum,sceneNo,sceneStart,sceneEnd,location,subLocation,greensight,altLocation,warg,flashback
379,2,4,3,0:03:55,0:04:59,The Westerlands,Oxcross,,,,
380,2,4,4,0:04:59,0:05:18,The Westerlands,Oxcross,,,,
381,2,4,5,0:05:18,0:05:49,The Westerlands,Oxcross,,,,
382,2,4,6,0:05:49,0:06:00,The Westerlands,Oxcross,,,,
383,2,4,7,0:06:00,0:07:47,The Westerlands,Oxcross,,,,
384,2,4,8,0:07:47,0:09:03,The Crownlands,King's Landing,,,,
385,2,4,9,0:09:03,0:10:39,The Crownlands,King's Landing,,,,
386,2,4,10,0:10:39,0:11:04,The Crownlands,King's Landing,,,,
387,2,4,11,0:11:04,0:11:28,The Crownlands,King's Landing,,,,
388,2,4,12,0:11:28,0:14:44,The Crownlands,King's Landing,,,,
389,2,4,13,0:14:44,0:14:56,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
390,2,4,14,0:14:56,0:15:09,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
391,2,4,15,0:15:09,0:16:44,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
392,2,4,16,0:16:44,0:17:20,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
393,2,4,17,0:17:20,0:18:37,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
394,2,4,18,0:18:37,0:19:42,The Red Waste,,,,,
395,2,4,19,0:19:42,0:20:29,The Riverlands,Harrenhal,,,,
396,2,4,20,0:20:29,0:21:30,The Riverlands,Harrenhal,,,,
397,2,4,21,0:21:30,0:21:58,The Riverlands,Harrenhal,,,,
398,2,4,22,0:21:58,0:25:46,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
399,2,4,23,0:25:46,0:27:07,The Riverlands,Harrenhal,,,,
400,2,4,24,0:27:07,0:28:26,The Riverlands,Harrenhal,,,,
401,2,4,25,0:28:26,0:28:47,The Riverlands,Harrenhal,,,,
402,2,4,26,0:28:47,0:32:00,The Stormlands,Storm's End,,Coast of the Stormlands,,
403,2,4,27,0:32:00,0:37:27,Qarth,,,,,
404,2,4,28,0:37:27,0:38:15,The Riverlands,Harrenhal,,,,
405,2,4,29,0:38:15,0:39:50,The Riverlands,Harrenhal,,,,
406,2,4,30,0:39:50,0:43:41,The Crownlands,King's Landing,,,,
407,2,4,31,0:43:41,0:45:34,The Stormlands,Storm's End,,Stannis Baratheon's Boat,,
408,2,4,32,0:45:34,0:46:42,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
409,2,4,33,0:46:42,0:49:18,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
410,2,5,1,0:01:54,0:05:17,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
411,2,5,2,0:05:17,0:05:34,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
412,2,5,3,0:05:34,0:08:03,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
413,2,5,4,0:08:03,0:08:07,The Crownlands,King's Landing,,,,
414,2,5,5,0:08:07,0:09:45,The Crownlands,King's Landing,,,,
415,2,5,6,0:09:45,0:11:23,The Crownlands,King's Landing,,,,
416,2,5,7,0:11:23,0:11:48,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
417,2,5,8,0:11:48,0:14:06,The Stormlands,Storm's End,,Renly Baratheon's Camp,,
418,2,5,9,0:14:06,0:14:46,The Crownlands,King's Landing,,,,
419,2,5,10,0:14:46,0:15:43,The Crownlands,King's Landing,,,,
420,2,5,11,0:15:43,0:16:13,The Iron Islands,Lordsport,,,,
421,2,5,12,0:16:13,0:18:08,The Iron Islands,Lordsport,,,,
422,2,5,13,0:18:08,0:18:14,The Iron Islands,Lordsport,,,,
423,2,5,14,0:18:14,0:19:27,The Iron Islands,Lordsport,,,,
424,2,5,15,0:19:27,0:22:37,The Riverlands,Harrenhal,,,,
425,2,5,16,0:22:37,0:22:57,The Riverlands,Harrenhal,,,,
426,2,5,17,0:22:57,0:25:14,The Riverlands,Harrenhal,,,,
427,2,5,18,0:25:14,0:26:07,North of the Wall,Fist of the First Men,,,,
428,2,5,19,0:26:07,0:26:28,North of the Wall,Fist of the First Men,,,,
429,2,5,20,0:26:28,0:28:15,North of the Wall,Fist of the First Men,,,,
430,2,5,21,0:28:15,0:31:16,The Crownlands,King's Landing,,,,
431,2,5,22,0:31:16,0:31:54,Qarth,,,,,
432,2,5,23,0:31:54,0:33:16,Qarth,,,,,
433,2,5,24,0:33:16,0:33:44,Qarth,,,,,
434,2,5,25,0:33:44,0:34:29,Qarth,,,,,
435,2,5,26,0:34:29,0:34:40,Qarth,,,,,
436,2,5,27,0:34:40,0:36:01,Qarth,,,,,
437,2,5,28,0:36:01,0:36:25,Qarth,,,,,
438,2,5,29,0:36:25,0:36:48,Qarth,,,,,
439,2,5,30,0:36:48,0:39:56,The Stormlands,The Woods,,,,
440,2,5,31,0:39:56,0:40:52,The North,Winterfell,,,,
441,2,5,32,0:40:52,0:41:33,The North,Winterfell,,,,
442,2,5,33,0:41:33,0:43:25,The North,Winterfell,,,,
443,2,5,34,0:43:25,0:46:11,North of the Wall,Fist of the First Men,,,,
444,2,5,35,0:46:11,0:47:33,Qarth,,,,,
445,2,5,36,0:47:33,0:49:04,Qarth,,,,,
446,2,5,37,0:49:04,0:51:35,Qarth,,,,,
447,2,5,38,0:51:35,0:52:48,The Riverlands,Harrenhal,,,,
448,2,6,1,0:01:54,0:02:33,The North,Winterfell,,,,
449,2,6,2,0:02:33,0:03:13,The North,Winterfell,,,,
450,2,6,3,0:03:13,0:04:03,The North,Winterfell,,,,
451,2,6,4,0:04:03,0:05:35,The North,Winterfell,,,,
452,2,6,5,0:05:35,0:06:27,The North,Winterfell,,,,
453,2,6,6,0:06:27,0:10:03,The North,Winterfell,,,,
454,2,6,7,0:10:03,0:12:44,North of the Wall,Frostfang Mountains,,,,
455,2,6,8,0:12:44,0:14:22,The Riverlands,Harrenhal,,,,
456,2,6,9,0:14:22,0:17:20,The Riverlands,Harrenhal,,,,
457,2,6,10,0:17:20,0:20:38,North of the Wall,Frostfang Mountains,,,,
458,2,6,11,0:20:38,0:22:12,North of the Wall,Frostfang Mountains,,,,
459,2,6,12,0:22:12,0:23:41,North of the Wall,Frostfang Mountains,,,,
460,2,6,13,0:23:41,0:24:38,The Crownlands,King's Landing,,,,
461,2,6,14,0:24:38,0:25:01,The Crownlands,King's Landing,,,,
462,2,6,15,0:25:01,0:25:12,The Crownlands,King's Landing,,,,
463,2,6,16,0:25:12,0:25:39,The Crownlands,King's Landing,,,,
464,2,6,17,0:25:39,0:27:09,The Crownlands,King's Landing,,,,
465,2,6,18,0:27:09,0:27:13,The Crownlands,King's Landing,,,,
466,2,6,19,0:27:13,0:27:18,The Crownlands,King's Landing,,,,
467,2,6,20,0:27:18,0:27:28,The Crownlands,King's Landing,,,,
468,2,6,21,0:27:28,0:28:11,The Crownlands,King's Landing,,,,
469,2,6,22,0:28:11,0:28:25,The Crownlands,King's Landing,,,,
470,2,6,23,0:28:25,0:28:34,The Crownlands,King's Landing,,,,
471,2,6,24,0:28:34,0:29:15,The Crownlands,King's Landing,,,,
472,2,6,25,0:29:15,0:29:24,The Crownlands,King's Landing,,,,
473,2,6,26,0:29:24,0:29:43,The Crownlands,King's Landing,,,,
474,2,6,27,0:29:43,0:30:23,Qarth,,,,,
475,2,6,28,0:30:23,0:34:23,Qarth,,,,,
476,2,6,29,0:34:23,0:36:53,The Riverlands,Harrenhal,,,,
477,2,6,30,0:36:53,0:37:11,The Riverlands,Harrenhal,,,,
478,2,6,31,0:37:11,0:38:12,The Riverlands,Harrenhal,,,,
479,2,6,32,0:38:12,0:38:41,The Riverlands,Harrenhal,,,,
480,2,6,33,0:38:41,0:38:51,The Riverlands,Harrenhal,,,,
481,2,6,34,0:38:51,0:39:27,The Westerlands,Camp of the North,,,,
482,2,6,35,0:39:27,0:41:04,The Westerlands,Camp of the North,,,,
483,2,6,36,0:41:04,0:41:50,The Westerlands,Camp of the North,,,,
484,2,6,37,0:41:50,0:42:24,The Westerlands,Camp of the North,,,,
485,2,6,38,0:42:24,0:45:08,North of the Wall,Frostfang Mountains,,,,
486,2,6,39,0:45:08,0:46:29,The Westerlands,Camp of the North,,,,
487,2,6,40,0:46:29,0:48:17,The North,Winterfell,,,,
488,2,6,41,0:48:17,0:49:10,The Crownlands,King's Landing,,,,
489,2,6,42,0:49:10,0:49:43,The North,Winterfell,,,,
490,2,6,43,0:49:43,0:50:24,The North,Winterfell,,,,
491,2,6,44,0:50:24,0:50:43,The North,Winterfell,,,,
492,2,6,45,0:50:43,0:51:33,Qarth,,,,,
493,2,6,46,0:51:33,0:52:17,Qarth,,,,,
494,2,6,47,0:52:17,0:52:37,Qarth,,,,,
495,2,7,1,0:01:54,0:02:08,The North,Winterfell,,,,
496,2,7,2,0:02:08,0:03:08,The North,Winterfell,,,,
497,2,7,3,0:03:08,0:04:29,The North,Outside Winterfell,,,,
498,2,7,4,0:04:29,0:05:30,The North,Outside Winterfell,,,,
499,2,7,5,0:05:30,0:07:02,North of the Wall,Frostfang Mountains,,,,
500,2,7,6,0:07:02,0:08:59,North of the Wall,Frostfang Mountains,,,,
501,2,7,7,0:08:59,0:10:18,The Riverlands,Harrenhal,,,,
502,2,7,8,0:10:18,0:15:02,The Riverlands,Harrenhal,,,,
503,2,7,9,0:15:02,0:16:00,The Crownlands,King's Landing,,,,
504,2,7,10,0:16:00,0:16:55,Qarth,,,,,
505,2,7,11,0:16:55,0:18:32,North of the Wall,Frostfang Mountains,,,,
506,2,7,12,0:18:32,0:18:54,The Westerlands,Camp of the North,,,,
507,2,7,13,0:18:54,0:19:56,The Westerlands,Camp of the North,,,,
508,2,7,14,0:19:56,0:20:19,The Westerlands,Camp of the North,,,,
509,2,7,15,0:20:19,0:21:38,The Westerlands,Camp of the North,,,,
510,2,7,16,0:21:38,0:23:17,The North,Outside Winterfell,,,,
511,2,7,17,0:23:17,0:25:44,Qarth,,,,,
512,2,7,18,0:25:44,0:28:01,North of the Wall,Frostfang Mountains,,,,
513,2,7,19,0:28:01,0:28:21,North of the Wall,Frostfang Mountains,,,,
514,2,7,20,0:28:21,0:28:27,The Crownlands,King's Landing,,,,True
515,2,7,21,0:28:27,0:28:39,The Crownlands,King's Landing,,,,True
516,2,7,22,0:28:39,0:29:30,The Crownlands,King's Landing,,,,
517,2,7,23,0:29:30,0:29:49,The Crownlands,King's Landing,,,,
518,2,7,24,0:29:49,0:30:01,The Crownlands,King's Landing,,,,
519,2,7,25,0:30:01,0:32:47,The Crownlands,King's Landing,,,,
520,2,7,26,0:32:47,0:39:00,The Westerlands,Camp of the North,,,,
521,2,7,27,0:39:00,0:39:24,The Westerlands,Camp of the North,,,,
522,2,7,28,0:39:24,0:40:50,Qarth,,,,,
523,2,7,29,0:40:50,0:43:05,Qarth,,,,,
524,2,7,30,0:43:05,0:43:33,Qarth,,,,,
525,2,7,31,0:43:33,0:43:54,The Westerlands,Camp of the North,,,,
526,2,7,32,0:43:54,0:44:35,The Westerlands,Camp of the North,,,,
527,2,7,33,0:44:35,0:45:49,The Westerlands,Camp of the North,,,,
528,2,7,34,0:45:49,0:46:06,The Westerlands,Camp of the North,,,,
529,2,7,35,0:46:06,0:49:28,The Crownlands,King's Landing,,,,
530,2,7,36,0:49:28,0:49:58,The Westerlands,Camp of the North,,,,
531,2,7,37,0:49:58,0:53:03,The Westerlands,Camp of the North,,,,
532,2,7,38,0:53:03,0:53:49,The North,Winterfell,,,,
533,2,8,1,0:01:55,0:02:34,The North,Winterfell,,,,
534,2,8,2,0:02:34,0:05:53,The North,Winterfell,,,,
535,2,8,3,0:05:53,0:07:00,North of the Wall,Frostfang Mountains,,,,
536,2,8,4,0:07:00,0:07:11,North of the Wall,Frostfang Mountains,,,,
537,2,8,5,0:07:11,0:07:45,North of the Wall,Frostfang Mountains,,,,
538,2,8,6,0:07:45,0:09:59,The Westerlands,Camp of the North,,,,
539,2,8,7,0:09:59,0:10:17,The Westerlands,Camp of the North,,,,
540,2,8,8,0:10:17,0:11:58,The Westerlands,Camp of the North,,,,
541,2,8,9,0:11:58,0:12:05,The Westerlands,To King's Landing,,,,
542,2,8,10,0:12:05,0:14:28,The Westerlands,To King's Landing,,,,
543,2,8,11,0:14:28,0:16:15,The Riverlands,Harrenhal,,,,
544,2,8,12,0:16:15,0:16:57,The Riverlands,Harrenhal,,,,
545,2,8,13,0:16:57,0:17:30,The Riverlands,Harrenhal,,,,
546,2,8,14,0:17:30,0:17:35,The Riverlands,Harrenhal,,,,
547,2,8,15,0:17:35,0:17:46,The Riverlands,Harrenhal,,,,
548,2,8,16,0:17:46,0:18:33,North of the Wall,Frostfang Mountains,,,,
549,2,8,17,0:18:33,0:20:04,The Crownlands,King's Landing,,,,
550,2,8,18,0:20:04,0:22:15,The Crownlands,King's Landing,,,,
551,2,8,19,0:22:15,0:24:38,North of the Wall,Fist of the First Men,,,,
552,2,8,20,0:24:38,0:24:55,The Riverlands,Harrenhal,,,,
553,2,8,21,0:24:55,0:26:57,The Riverlands,Harrenhal,,,,
554,2,8,22,0:26:57,0:27:11,The Crownlands,King's Landing,,,,
555,2,8,23,0:27:11,0:27:51,The Crownlands,King's Landing,,,,
556,2,8,24,0:27:51,0:27:53,The Crownlands,King's Landing,,,,
557,2,8,25,0:27:53,0:30:55,The Crownlands,King's Landing,,,,
558,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,,,,
559,2,8,27,0:31:52,0:32:21,The Crownlands,King's Landing,,,,
560,2,8,28,0:32:21,0:33:50,The Crownlands,King's Landing,,,,
561,2,8,29,0:33:50,0:34:38,The Westerlands,Camp of the North,,,,
562,2,8,30,0:34:38,0:34:59,The Westerlands,Camp of the North,,,,
563,2,8,31,0:34:59,0:40:52,The Westerlands,Camp of the North,,,,
564,2,8,32,0:40:52,0:42:07,The Riverlands,Harrenhal,,,,
565,2,8,33,0:42:07,0:42:32,The Crownlands,Blackwater Bay,,,,
566,2,8,34,0:42:32,0:45:03,The Crownlands,Blackwater Bay,,,,
567,2,8,35,0:45:03,0:46:07,The Crownlands,King's Landing,,,,
568,2,8,36,0:46:07,0:48:15,The Crownlands,King's Landing,,,,
569,2,8,37,0:48:15,0:48:37,Qarth,,,,,
570,2,8,38,0:48:37,0:50:02,Qarth,,,,,
571,2,8,39,0:50:02,0:50:34,The North,Winterfell,,,,
572,2,8,40,0:50:34,0:50:44,The North,Winterfell,,,,
573,2,8,41,0:50:44,0:50:48,The North,Winterfell,,,,
574,2,8,42,0:50:48,0:51:04,The North,Winterfell,,,,
575,2,8,43,0:51:04,0:52:00,The North,Winterfell,,,,
576,2,9,1,0:01:54,0:02:41,The Crownlands,Blackwater Bay,,,,
577,2,9,2,0:02:41,0:02:57,The Crownlands,Blackwater Bay,,,,
578,2,9,3,0:02:57,0:03:25,The Crownlands,Blackwater Bay,,,,
579,2,9,4,0:03:25,0:04:46,The Crownlands,Blackwater Bay,,,,
580,2,9,5,0:04:46,0:06:30,The Crownlands,King's Landing,,,,
581,2,9,6,0:06:30,0:08:03,The Crownlands,King's Landing,,,,
582,2,9,7,0:08:03,0:09:37,The Crownlands,King's Landing,,,,
583,2,9,8,0:09:37,0:12:08,The Crownlands,King's Landing,,,,
584,2,9,9,0:12:08,0:15:00,The Crownlands,King's Landing,,,,
585,2,9,10,0:15:00,0:15:07,The Crownlands,Blackwater Bay,,,,
586,2,9,11,0:15:07,0:15:23,The Crownlands,Blackwater Bay,,,,
587,2,9,12,0:15:23,0:15:41,The Crownlands,Blackwater Bay,,,,
588,2,9,13,0:15:42,0:15:46,The Crownlands,Blackwater Bay,,,,
589,2,9,14,0:15:46,0:16:22,The Crownlands,King's Landing,,,,
590,2,9,15,0:16:22,0:16:47,The Crownlands,King's Landing,,,,
591,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,,,,
592,2,9,17,0:17:13,0:17:15,The Crownlands,King's Landing,,,,
593,2,9,18,0:17:15,0:18:18,The Crownlands,King's Landing,,,,
594,2,9,19,0:18:18,0:18:40,The Crownlands,King's Landing,,,,
595,2,9,20,0:18:40,0:18:46,The Crownlands,King's Landing,,,,
596,2,9,21,0:18:46,0:19:02,The Crownlands,King's Landing,,,,
597,2,9,22,0:19:02,0:19:12,The Crownlands,King's Landing,,,,
598,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,,,,
599,2,9,24,0:20:12,0:20:34,The Crownlands,Blackwater Bay,,,,
600,2,9,25,0:20:34,0:20:44,The Crownlands,King's Landing,,,,
601,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,,,,
602,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,,,,
603,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,,,,
604,2,9,29,0:22:20,0:22:34,The Crownlands,King's Landing,,,,
605,2,9,30,0:22:34,0:22:39,The Crownlands,King's Landing,,,,
606,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,,,,
607,2,9,32,0:22:57,0:23:01,The Crownlands,King's Landing,,,,
608,2,9,33,0:23:01,0:23:06,The Crownlands,Blackwater Bay,,,,
609,2,9,34,0:23:06,0:23:22,The Crownlands,King's Landing,,,,
610,2,9,35,0:23:22,0:23:25,The Crownlands,King's Landing,,,,
611,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,,,,
612,2,9,37,0:23:31,0:24:13,The Crownlands,Blackwater Bay,,,,
613,2,9,38,0:24:13,0:24:17,The Crownlands,King's Landing,,,,
614,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,,,,
615,2,9,40,0:24:26,0:24:45,The Crownlands,Blackwater Bay,,,,
616,2,9,41,0:24:45,0:24:47,The Crownlands,King's Landing,,,,
617,2,9,42,0:24:47,0:24:50,The Crownlands,King's Landing,,,,
618,2,9,43,0:24:50,0:24:51,The Crownlands,King's Landing,,,,
619,2,9,44,0:24:51,0:24:58,The Crownlands,King's Landing,,,,
620,2,9,45,0:24:58,0:25:16,The Crownlands,Blackwater Bay,,,,
621,2,9,46,0:25:16,0:25:20,The Crownlands,King's Landing,,,,
622,2,9,47,0:25:20,0:25:24,The Crownlands,King's Landing,,,,
623,2,9,48,0:25:24,0:25:31,The Crownlands,King's Landing,,,,
624,2,9,49,0:25:31,0:25:36,The Crownlands,King's Landing,,,,
625,2,9,50,0:25:36,0:25:43,The Crownlands,King's Landing,,,,
626,2,9,51,0:25:43,0:25:44,The Crownlands,King's Landing,,,,
627,2,9,52,0:25:44,0:26:09,The Crownlands,King's Landing,,,,
628,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,,,,
629,2,9,54,0:26:22,0:26:25,The Crownlands,King's Landing,,,,
630,2,9,55,0:26:25,0:26:33,The Crownlands,Blackwater Bay,,,,
631,2,9,56,0:26:33,0:26:43,The Crownlands,King's Landing,,,,
632,2,9,57,0:26:43,0:27:26,The Crownlands,Blackwater Bay,,,,
633,2,9,58,0:27:26,0:27:47,The Crownlands,King's Landing,,,,
634,2,9,59,0:27:47,0:30:39,The Crownlands,King's Landing,,,,
635,2,9,60,0:30:39,0:30:42,The Crownlands,King's Landing,,,,
636,2,9,61,0:30:42,0:31:05,The Crownlands,King's Landing,,,,
637,2,9,62,0:31:05,0:31:20,The Crownlands,King's Landing,,,,
638,2,9,63,0:31:20,0:31:24,The Crownlands,King's Landing,,,,
639,2,9,64,0:31:24,0:31:47,The Crownlands,King's Landing,,,,
640,2,9,65,0:31:47,0:31:55,The Crownlands,King's Landing,,,,
641,2,9,66,0:31:55,0:32:07,The Crownlands,King's Landing,,,,
642,2,9,67,0:32:07,0:32:10,The Crownlands,King's Landing,,,,
643,2,9,68,0:32:10,0:32:13,The Crownlands,King's Landing,,,,
644,2,9,69,0:32:13,0:32:24,The Crownlands,King's Landing,,,,
645,2,9,70,0:32:24,0:32:33,The Crownlands,King's Landing,,,,
646,2,9,71,0:32:33,0:32:37,The Crownlands,King's Landing,,,,
647,2,9,72,0:32:37,0:32:46,The Crownlands,King's Landing,,,,
648,2,9,73,0:32:46,0:32:51,The Crownlands,King's Landing,,,,
649,2,9,74,0:32:50,0:32:55,The Crownlands,King's Landing,,,,
650,2,9,75,0:32:55,0:32:57,The Crownlands,King's Landing,,,,
651,2,9,76,0:32:57,0:33:07,The Crownlands,King's Landing,,,,
652,2,9,77,0:33:07,0:33:10,The Crownlands,King's Landing,,,,
653,2,9,78,0:33:10,0:33:15,The Crownlands,King's Landing,,,,
654,2,9,79,0:33:15,0:33:17,The Crownlands,King's Landing,,,,
655,2,9,80,0:33:17,0:33:25,The Crownlands,King's Landing,,,,
656,2,9,81,0:33:25,0:33:29,The Crownlands,King's Landing,,,,
657,2,9,82,0:33:29,0:33:35,The Crownlands,King's Landing,,,,
658,2,9,83,0:33:35,0:33:40,The Crownlands,King's Landing,,,,
659,2,9,84,0:33:40,0:33:49,The Crownlands,King's Landing,,,,
660,2,9,85,0:33:49,0:34:00,The Crownlands,King's Landing,,,,
661,2,9,86,0:34:00,0:34:20,The Crownlands,King's Landing,,,,
662,2,9,87,0:34:20,0:35:00,The Crownlands,King's Landing,,,,
663,2,9,88,0:35:00,0:36:22,The Crownlands,King's Landing,,,,
664,2,9,89,0:36:22,0:37:09,The Crownlands,King's Landing,,,,
665,2,9,90,0:37:09,0:37:33,The Crownlands,King's Landing,,,,
666,2,9,91,0:37:33,0:38:32,The Crownlands,King's Landing,,,,
667,2,9,92,0:38:32,0:38:34,The Crownlands,King's Landing,,,,
668,2,9,93,0:38:34,0:38:36,The Crownlands,King's Landing,,,,
669,2,9,94,0:38:36,0:38:44,The Crownlands,King's Landing,,,,
670,2,9,95,0:38:44,0:39:09,The Crownlands,King's Landing,,,,
671,2,9,96,0:39:09,0:39:36,The Crownlands,King's Landing,,,,
672,2,9,97,0:39:36,0:40:21,The Crownlands,King's Landing,,,,
673,2,9,98,0:40:21,0:41:26,The Crownlands,King's Landing,,,,
674,2,9,99,0:41:26,0:42:14,The Crownlands,King's Landing,,,,
675,2,9,100,0:42:14,0:42:19,The Crownlands,King's Landing,,,,
676,2,9,101,0:42:19,0:43:16,The Crownlands,King's Landing,,,,
677,2,9,102,0:43:16,0:43:21,The Crownlands,King's Landing,,,,
678,2,9,103,0:43:21,0:43:46,The Crownlands,King's Landing,,,,
679,2,9,104,0:43:46,0:43:52,The Crownlands,King's Landing,,,,
680,2,9,105,0:43:52,0:44:18,The Crownlands,King's Landing,,,,
681,2,9,106,0:44:18,0:44:43,The Crownlands,King's Landing,,,,
682,2,9,107,0:44:43,0:45:41,The Crownlands,King's Landing,,,,
683,2,9,108,0:45:41,0:46:07,The Crownlands,King's Landing,,,,
684,2,9,109,0:46:07,0:48:05,The Crownlands,King's Landing,,,,
685,2,9,110,0:48:05,0:48:15,The Crownlands,King's Landing,,,,
686,2,9,111,0:48:15,0:48:25,The Crownlands,King's Landing,,,,
687,2,9,112,0:48:25,0:49:12,The Crownlands,King's Landing,,,,
688,2,9,113,0:49:12,0:49:25,The Crownlands,King's Landing,,,,
689,2,9,114,0:49:25,0:49:35,The Crownlands,King's Landing,,,,
690,2,9,115,0:49:35,0:50:02,The Crownlands,King's Landing,,,,
691,2,9,116,0:50:02,0:50:51,The Crownlands,King's Landing,,,,
692,2,9,117,0:50:51,0:50:54,The Crownlands,King's Landing,,,,
693,2,9,118,0:50:54,0:51:01,The Crownlands,King's Landing,,,,
694,2,9,119,0:51:01,0:51:02,The Crownlands,King's Landing,,,,
695,2,9,120,0:51:02,0:51:14,The Crownlands,King's Landing,,,,
696,2,9,121,0:51:14,0:51:41,The Crownlands,King's Landing,,,,
697,2,9,122,0:51:41,0:51:47,The Crownlands,King's Landing,,,,
698,2,9,123,0:51:47,0:51:58,The Crownlands,King's Landing,,,,
699,2,9,124,0:51:58,0:52:02,The Crownlands,King's Landing,,,,
700,2,9,125,0:52:02,0:52:08,The Crownlands,King's Landing,,,,
701,2,9,126,0:52:08,0:52:13,The Crownlands,King's Landing,,,,
702,2,9,127,0:52:13,0:52:26,The Crownlands,King's Landing,,,,
703,2,9,128,0:52:26,0:52:32,The Crownlands,King's Landing,,,,
704,2,9,129,0:52:32,0:52:36,The Crownlands,King's Landing,,,,
705,2,9,130,0:52:36,0:52:39,The Crownlands,King's Landing,,,,
706,2,9,131,0:52:39,0:52:42,The Crownlands,King's Landing,,,,
707,2,9,132,0:52:42,0:52:45,The Crownlands,King's Landing,,,,
708,2,9,133,0:52:45,0:53:04,The Crownlands,King's Landing,,,,
709,2,10,1,0:01:54,0:02:45,The Crownlands,King's Landing,,,,
710,2,10,2,0:02:45,0:03:34,The Crownlands,King's Landing,,,,
711,2,10,3,0:03:34,0:04:37,The Crownlands,King's Landing,,,,
712,2,10,4,0:04:37,0:08:07,The Crownlands,King's Landing,,,,
713,2,10,5,0:08:07,0:09:22,The Crownlands,King's Landing,,,,
714,2,10,6,0:09:22,0:11:49,The Crownlands,King's Landing,,,,
715,2,10,7,0:11:49,0:13:24,The Riverlands,East to King's Landing,,,,
716,2,10,8,0:13:24,0:16:47,The Riverlands,East to King's Landing,,,,
717,2,10,9,0:16:47,0:18:31,The Westerlands,Camp of the North,,,,
718,2,10,10,0:18:31,0:22:05,The Crownlands,Dragonstone,,,,
719,2,10,11,0:22:05,0:26:49,The North,Winterfell,,,,
720,2,10,12,0:26:49,0:28:28,The North,Winterfell,,,,
721,2,10,13,0:28:28,0:28:54,The North,Winterfell,,,,
722,2,10,14,0:28:54,0:30:11,The Crownlands,King's Landing,,,,
723,2,10,15,0:30:11,0:30:46,The Crownlands,King's Landing,,,,
724,2,10,16,0:30:46,0:33:32,The Crownlands,King's Landing,,,,
725,2,10,17,0:33:32,0:34:23,The Westerlands,Camp of the North,,,,
726,2,10,18,0:34:23,0:35:26,Qarth,,,,,
727,2,10,19,0:35:26,0:35:41,Qarth,,,,,
728,2,10,20,0:35:41,0:36:04,Qarth,,,,,
729,2,10,21,0:36:04,0:36:31,Qarth,,,,,
730,2,10,22,0:36:31,0:36:43,The Riverlands,Outside Harrenhal,,,,
731,2,10,23,0:36:43,0:37:00,The Riverlands,Outside Harrenhal,,,,
732,2,10,24,0:37:00,0:39:12,The Riverlands,Outside Harrenhal,,,,
733,2,10,25,0:39:12,0:39:36,The Riverlands,Outside Harrenhal,,,,
734,2,10,26,0:39:36,0:40:49,The North,Winterfell,,,,
735,2,10,27,0:40:49,0:42:29,The North,Winterfell,,,,
736,2,10,28,0:42:29,0:43:08,The North,Winterfell,,,,
737,2,10,29,0:43:08,0:43:35,The North,Winterfell,,,,
738,2,10,30,0:43:35,0:44:28,Qarth,,,,,
739,2,10,31,0:44:28,0:46:11,Qarth,King's Landing,True,,,
740,2,10,32,0:46:11,0:46:51,Qarth,The Wall,True,,,
741,2,10,33,0:46:51,0:49:31,Qarth,Vaes Dothrak,True,,,
742,2,10,34,0:49:31,0:51:47,Qarth,,,,,
743,2,10,35,0:51:47,0:54:51,North of the Wall,Frostfang Mountains,,,,
744,2,10,36,0:54:51,0:55:31,North of the Wall,Frostfang Mountains,,,,
745,2,10,37,0:55:31,0:56:05,Qarth,,,,,
746,2,10,38,0:56:05,0:57:08,Qarth,,,,,
747,2,10,39,0:57:08,0:57:20,Qarth,,,,,
748,2,10,40,0:57:20,0:57:53,Qarth,,,,,
749,2,10,41,0:57:53,0:58:11,Qarth,,,,,
750,2,10,42,0:58:11,0:59:54,North of the Wall,Fist of the First Men,,,,
751,2,10,43,0:59:54,1:00:24,North of the Wall,Fist of the First Men,,,,
752,2,10,44,1:00:24,1:01:23,North of the Wall,Fist of the First Men,,,,
753,2,10,45,1:01:23,1:02:04,North of the Wall,Fist of the First Men,,,,
