id,seasonNum,episodeNum,sceneNo,characterName
881,1,9,7,Rast
882,1,9,8,Catelyn Stark
883,1,9,9,Robb Stark
884,1,9,9,Theon Greyjoy
885,1,9,9,Catelyn Stark
886,1,9,9,Rodrik Cassel
887,1,9,9,Greatjon Umber
888,1,9,11,Jon Snow
889,1,9,11,Maester Aemon
890,1,9,12,Daenerys Targaryen
891,1,9,12,Khal Drogo
892,1,9,12,Qotho
893,1,9,12,Rakharo
894,1,9,13,Tywin Lannister
895,1,9,13,Tyrion Lannister
896,1,9,13,Kevan Lannister
897,1,9,14,Tyrion Lannister
898,1,9,14,Bronn
899,1,9,14,Shae
900,1,9,15,Khal Drogo
901,1,9,15,Daenerys Targaryen
902,1,9,15,Jorah Mormont
903,1,9,15,Doreah
904,1,9,15,Mirri Maz Duur
905,1,9,15,Qotho
906,1,9,15,Irri
907,1,9,15,Rakharo
908,1,9,16,Tyrion Lannister
909,1,9,16,Shae
910,1,9,16,Bronn
911,1,9,17,Tyrion Lannister
912,1,9,17,Shae
913,1,9,17,Bronn
914,1,9,18,Tyrion Lannister
915,1,9,18,Bronn
916,1,9,19,Tyrion Lannister
917,1,9,19,Bronn
918,1,9,19,Timett
919,1,9,19,Chella
920,1,9,19,Shagga
921,1,9,20,Tyrion Lannister
922,1,9,20,Bronn
923,1,9,20,Tywin Lannister
924,1,9,21,Catelyn Stark
925,1,9,21,Rodrik Cassel
926,1,9,22,Robb Stark
927,1,9,22,Catelyn Stark
928,1,9,22,Rodrik Cassel
929,1,9,23,Jaime Lannister
930,1,9,23,Robb Stark
931,1,9,23,Catelyn Stark
932,1,9,23,Rodrik Cassel
933,1,9,23,Theon Greyjoy
934,1,9,23,Greatjon Umber
935,1,9,24,Arya Stark
936,1,9,24,King's Landing Baker
937,1,9,24,Street Urchin
938,1,9,25,Arya Stark
939,1,9,25,Eddard Stark
940,1,9,25,Yoren
941,1,9,25,Sansa Stark
942,1,9,25,Petyr Baelish
943,1,9,25,Cersei Lannister
944,1,9,25,Joffrey Baratheon
945,1,9,25,Grand Maester Pycelle
946,1,9,25,Lord Varys
947,1,9,25,Sandor Clegane
948,1,9,25,Ilyn Payne
949,1,10,1,Sandor Clegane
950,1,10,1,Ilyn Payne
951,1,10,1,Eddard Stark
952,1,10,1,Arya Stark
953,1,10,1,Yoren
954,1,10,1,Sansa Stark
955,1,10,1,Lord Varys
956,1,10,2,Arya Stark
957,1,10,2,Yoren
958,1,10,3,Bran Stark
959,1,10,3,Three-Eyed Raven
960,1,10,4,Bran Stark
961,1,10,4,Osha
962,1,10,4,Hodor
963,1,10,5,Bran Stark
964,1,10,5,Osha
965,1,10,5,Shaggydog
966,1,10,5,Rickon Stark
967,1,10,6,Bran Stark
968,1,10,6,Osha
969,1,10,6,Maester Luwin
970,1,10,7,Catelyn Stark
971,1,10,7,Robb Stark
972,1,10,8,Marillion
973,1,10,8,Sansa Stark
974,1,10,8,Cersei Lannister
975,1,10,8,Joffrey Baratheon
976,1,10,8,Sandor Clegane
977,1,10,8,Ilyn Payne
978,1,10,8,Meryn Trant
979,1,10,9,Joffrey Baratheon
980,1,10,9,Sandor Clegane
981,1,10,9,Sansa Stark
982,1,10,9,Meryn Trant
983,1,10,9,Eddard Stark
984,1,10,9,Septa Mordane
985,1,10,10,Robb Stark
986,1,10,10,Catelyn Stark
987,1,10,10,Rodrik Cassel
988,1,10,10,Theon Greyjoy
989,1,10,10,Greatjon Umber
990,1,10,10,Rickard Karstark
991,1,10,10,Jonos Bracken
992,1,10,11,Catelyn Stark
993,1,10,11,Jaime Lannister
994,1,10,12,Cersei Lannister
995,1,10,12,Lancel Lannister
996,1,10,13,Tywin Lannister
997,1,10,13,Kevan Lannister
998,1,10,13,Tyrion Lannister
999,1,10,13,Leo Lefford
1000,1,10,13,Addam Marbrand
1001,1,10,14,Tywin Lannister
1002,1,10,14,Tyrion Lannister
1003,1,10,15,Daenerys Targaryen
1004,1,10,15,Jorah Mormont
1005,1,10,15,Rhaego
1006,1,10,15,Mirri Maz Duur
1007,1,10,16,Daenerys Targaryen
1008,1,10,16,Jorah Mormont
1009,1,10,16,Mirri Maz Duur
1010,1,10,16,Rakharo
1011,1,10,16,Irri
1012,1,10,16,Khal Drogo
1013,1,10,17,Daenerys Targaryen
1014,1,10,17,Mirri Maz Duur
1015,1,10,18,Jon Snow
1016,1,10,18,Samwell Tarly
1017,1,10,18,Ghost
1018,1,10,19,Shae
1019,1,10,19,Tyrion Lannister
1020,1,10,20,Jon Snow
1021,1,10,20,Ghost
1022,1,10,20,Pypar
1023,1,10,20,Samwell Tarly
1024,1,10,20,Grenn
1025,1,10,21,Daenerys Targaryen
1026,1,10,21,Khal Drogo
1027,1,10,22,Daenerys Targaryen
1028,1,10,22,Khal Drogo
1029,1,10,23,Grand Maester Pycelle
1030,1,10,23,Ros
1031,1,10,24,Grand Maester Pycelle
1032,1,10,25,Petyr Baelish
1033,1,10,25,Lord Varys
1034,1,10,25,Joffrey Baratheon
1035,1,10,26,Yoren
1036,1,10,26,Arya Stark
1037,1,10,27,Yoren
1038,1,10,27,Arya Stark
1039,1,10,28,Arya Stark
1040,1,10,28,Hot Pie
1041,1,10,28,Lommy Greenhands
1042,1,10,28,Gendry
1043,1,10,28,Yoren
1044,1,10,29,Jeor Mormont
1045,1,10,29,Jon Snow
1046,1,10,30,Jeor Mormont
1047,1,10,30,Jon Snow
1048,1,10,31,Khal Drogo
1049,1,10,31,Daenerys Targaryen
1050,1,10,31,Rakharo
1051,1,10,31,Drogon
1052,1,10,31,Rhaegal
1053,1,10,31,Viserion
1054,1,10,31,Jorah Mormont
1055,1,10,31,Mirri Maz Duur
1056,1,10,32,Jorah Mormont
1057,1,10,32,Rakharo
1058,1,10,32,Daenerys Targaryen
1059,1,10,32,Drogon
1060,1,10,32,Rhaegal
1061,1,10,32,Viserion
1062,2,1,1,Sandor Clegane
1063,2,1,1,Joffrey Baratheon
1064,2,1,1,Sansa Stark
1065,2,1,1,Meryn Trant
1066,2,1,3,Joffrey Baratheon
1067,2,1,3,Tommen Baratheon
1068,2,1,3,Myrcella Baratheon
1069,2,1,3,Sansa Stark
1070,2,1,3,Dontos Hollard
1071,2,1,3,Sandor Clegane
1072,2,1,3,Meryn Trant
1073,2,1,3,Tyrion Lannister
1074,2,1,3,Bronn
1075,2,1,4,Lord Varys
1076,2,1,4,Grand Maester Pycelle
1077,2,1,4,Cersei Lannister
1078,2,1,4,Petyr Baelish
1079,2,1,4,Janos Slynt
1080,2,1,4,Tyrion Lannister
1081,2,1,5,Tyrion Lannister
1082,2,1,5,Cersei Lannister
1083,2,1,6,Bran Stark
1084,2,1,6,Maester Luwin
1085,2,1,6,Lord Portan
1086,2,1,6,Northern Lord
1087,2,1,7,Summer
1088,2,1,8,Bran Stark
1089,2,1,9,Hodor
1090,2,1,9,Bran Stark
1091,2,1,9,Osha
1092,2,1,10,Daenerys Targaryen
1093,2,1,10,Drogon
1094,2,1,10,Doreah
1095,2,1,10,Rakharo
1096,2,1,10,Jorah Mormont
1097,2,1,10,Aggo
1098,2,1,10,Kovarro
1099,2,1,11,Daenerys Targaryen
1100,2,1,11,Rakharo
1101,2,1,12,Jon Snow
1102,2,1,12,Samwell Tarly
1103,2,1,12,Grenn
1104,2,1,12,Eddison Tollett
1105,2,1,13,Jon Snow
1106,2,1,13,Eddison Tollett
1107,2,1,13,Samwell Tarly
1108,2,1,13,Grenn
1109,2,1,14,Jeor Mormont
1110,2,1,14,Craster
1111,2,1,14,Jon Snow
1112,2,1,14,Gilly
1113,2,1,15,Jeor Mormont
1114,2,1,15,Jon Snow
1115,2,1,16,Melisandre
1116,2,1,16,Maester Cressen
1117,2,1,16,Davos Seaworth
1118,2,1,16,Matthos Seaworth
1119,2,1,16,Stannis Baratheon
1120,2,1,16,Selyse Baratheon
1121,2,1,17,Davos Seaworth
1122,2,1,17,Maester Cressen
1123,2,1,18,Stannis Baratheon
1124,2,1,18,Matthos Seaworth
1125,2,1,18,Davos Seaworth
1126,2,1,18,Melisandre
1127,2,1,18,Maester Cressen
1128,2,1,19,Robb Stark
1129,2,1,19,Jaime Lannister
1130,2,1,19,Grey Wind
1131,2,1,20,Shae
1132,2,1,20,Tyrion Lannister
1133,2,1,21,Petyr Baelish
1134,2,1,21,Cersei Lannister
1135,2,1,22,Alton Lannister
1136,2,1,22,Robb Stark
1137,2,1,22,Rodrik Cassel
1138,2,1,22,Theon Greyjoy
1139,2,1,23,Theon Greyjoy
1140,2,1,23,Robb Stark
1141,2,1,24,Catelyn Stark
1142,2,1,24,Robb Stark
1143,2,1,25,Cersei Lannister
1144,2,1,25,Joffrey Baratheon
1145,2,1,26,Ros
1146,2,1,26,Armeca
1147,2,1,26,Daisy
1148,2,1,27,Ros
1149,2,1,27,Daisy
1150,2,1,27,Janos Slynt
1151,2,1,27,Mhaegen
1152,2,1,27,Barra
1153,2,1,29,Janos Slynt
1154,2,1,29,Tobho Mott
1155,2,1,30,Gendry
1156,2,1,30,Arya Stark
1157,2,1,30,Hot Pie
1158,2,1,30,Lommy Greenhands
1159,2,2,1,Arya Stark
1160,2,2,2,Arya Stark
1161,2,2,2,Jaqen H'ghar
1162,2,2,2,Rorge
1163,2,2,2,Biter
1164,2,2,2,Gendry
1165,2,2,3,Arya Stark
1166,2,2,3,Gendry
1167,2,2,3,Yoren
1168,2,2,3,Goldcloak
1169,2,2,4,Tyrion Lannister
1170,2,2,4,Shae
1171,2,2,4,Lord Varys
1172,2,2,5,Cersei Lannister
1173,2,2,5,Alton Lannister
1174,2,2,5,Tyrion Lannister
1175,2,2,5,Grand Maester Pycelle
1176,2,2,5,Lord Varys
1177,2,2,5,Petyr Baelish
1178,2,2,6,Cersei Lannister
1179,2,2,6,Tyrion Lannister
1180,2,2,6,Grand Maester Pycelle
1181,2,2,6,Lord Varys
1182,2,2,6,Petyr Baelish
1183,2,2,6,Janos Slynt
1184,2,2,7,Samwell Tarly
1185,2,2,7,Grenn
1186,2,2,7,Eddison Tollett
1187,2,2,8,Samwell Tarly
1188,2,2,8,Gilly
1189,2,2,8,Ghost
1190,2,2,9,Jon Snow
1191,2,2,9,Samwell Tarly
1192,2,2,9,Gilly
1193,2,2,10,Jorah Mormont
1194,2,2,10,Daenerys Targaryen
1195,2,2,10,Irri
1196,2,2,10,Doreah
1197,2,2,10,Rakharo
1198,2,2,11,Theon Greyjoy
1199,2,2,12,Theon Greyjoy
1200,2,2,12,Captain's Daughter
1201,2,2,13,Petyr Baelish
1202,2,2,13,Brothel Customer
1203,2,2,13,Armeca
1204,2,2,14,Petyr Baelish
1205,2,2,14,Ros
1206,2,2,15,Podrick Payne
1207,2,2,15,Janos Slynt
1208,2,2,15,Tyrion Lannister
1209,2,2,16,Janos Slynt
1210,2,2,16,Tyrion Lannister
1211,2,2,16,Bronn
1212,2,2,17,Tyrion Lannister
1213,2,2,17,Bronn
1214,2,2,18,Gendry
1215,2,2,18,Arya Stark
1216,2,2,18,Hot Pie
1217,2,2,18,Lommy Greenhands
1218,2,2,19,Gendry
1219,2,2,19,Arya Stark
1220,2,2,20,Theon Greyjoy
1221,2,2,20,Lordsport Dockhand
1222,2,2,21,Theon Greyjoy
1223,2,2,21,Yara Greyjoy
1224,2,2,22,Theon Greyjoy
1225,2,2,22,Yara Greyjoy
1226,2,2,23,Theon Greyjoy
1227,2,2,23,Balon Greyjoy
1228,2,2,24,Theon Greyjoy
1229,2,2,24,Balon Greyjoy
1230,2,2,24,Yara Greyjoy
1231,2,2,25,Davos Seaworth
1232,2,2,25,Matthos Seaworth
1233,2,2,25,Salladhor Saan
1234,2,2,26,Davos Seaworth
1235,2,2,26,Matthos Seaworth
1236,2,2,27,Tyrion Lannister
1237,2,2,27,Cersei Lannister
1238,2,2,28,Davos Seaworth
1239,2,2,28,Matthos Seaworth
1240,2,2,28,Stannis Baratheon
1241,2,2,28,Melisandre
1242,2,2,29,Stannis Baratheon
1243,2,2,29,Melisandre
1244,2,2,30,Jon Snow
1245,2,2,30,Craster
1246,2,2,31,Jon Snow
1247,2,2,31,White Walker
1248,2,2,31,Craster
1249,2,3,1,Craster
1250,2,3,1,Jeor Mormont
1251,2,3,1,Jon Snow
1252,2,3,2,Jeor Mormont
1253,2,3,2,Samwell Tarly
1254,2,3,2,Jon Snow
1255,2,3,3,Samwell Tarly
1256,2,3,3,Gilly
1257,2,3,4,Hodor
1258,2,3,4,Maester Luwin
1259,2,3,5,Hodor
1260,2,3,5,Bran Stark
1261,2,3,5,Summer
1262,2,3,6,Bran Stark
1263,2,3,6,Maester Luwin
1264,2,3,7,Renly Baratheon
1265,2,3,7,Margaery Tyrell
1266,2,3,7,Brienne of Tarth
1267,2,3,7,Catelyn Stark
1268,2,3,7,Loras Tyrell
1269,2,3,7,Colen of Greenpools
1270,2,3,8,Catelyn Stark
1271,2,3,8,Renly Baratheon
1272,2,3,8,Brienne of Tarth
1273,2,3,8,Gerard
1274,2,3,9,Brienne of Tarth
1275,2,3,9,Catelyn Stark
1276,2,3,10,Theon Greyjoy
1277,2,3,10,Yara Greyjoy
1278,2,3,10,Balon Greyjoy
1279,2,3,11,Theon Greyjoy
1280,2,3,11,Yara Greyjoy
1281,2,3,12,Tyrion Lannister
1282,2,3,12,Shae
1283,2,3,13,Cersei Lannister
1284,2,3,13,Tommen Baratheon
1285,2,3,13,Myrcella Baratheon
1286,2,3,13,Sansa Stark
1287,2,3,14,Sansa Stark
1288,2,3,14,Shae
1289,2,3,15,Tyrion Lannister
1290,2,3,15,Grand Maester Pycelle
1291,2,3,16,Tyrion Lannister
1292,2,3,16,Lord Varys
1293,2,3,17,Tyrion Lannister
1294,2,3,17,Petyr Baelish
1295,2,3,18,Renly Baratheon
1296,2,3,18,Loras Tyrell
1297,2,3,19,Renly Baratheon
1298,2,3,19,Margaery Tyrell
1299,2,3,20,Tyrion Lannister
1300,2,3,20,Cersei Lannister
1301,2,3,21,Theon Greyjoy
1302,2,3,22,Balon Greyjoy
1303,2,3,22,Yara Greyjoy
1304,2,3,22,Theon Greyjoy
1305,2,3,22,Drowned Priest
1306,2,3,23,Tyrion Lannister
1307,2,3,23,Petyr Baelish
1308,2,3,23,Bronn
1309,2,3,24,Grand Maester Pycelle
1310,2,3,24,Daisy
1311,2,3,24,Bronn
1312,2,3,24,Tyrion Lannister
1313,2,3,24,Timett
1314,2,3,25,Lord Varys
1315,2,3,25,Tyrion Lannister
1316,2,3,26,Arya Stark
1317,2,3,26,Yoren
1318,2,3,26,Gendry
1319,2,3,27,Yoren
1320,2,3,27,Arya Stark
1321,2,3,27,Gendry
1322,2,3,27,Hot Pie
1323,2,3,27,Lommy Greenhands
1324,2,3,28,Yoren
1325,2,3,28,Amory Lorch
1326,2,3,28,Arya Stark
1327,2,3,28,Gendry
1328,2,3,28,Polliver
1329,2,3,29,Arya Stark
1330,2,3,29,Gendry
1331,2,3,29,Hot Pie
1332,2,3,29,Lommy Greenhands
1333,2,3,29,Jaqen H'ghar
1334,2,3,29,Polliver
1335,2,3,30,Arya Stark
1336,2,3,30,Gendry
1337,2,3,30,Amory Lorch
1338,2,3,30,Hot Pie
1339,2,3,30,Yoren
1340,2,3,30,Lommy Greenhands
1341,2,4,1,Rennick
1342,2,4,1,Lannister Guard
1343,2,4,1,Grey Wind
1344,2,4,2,Robb Stark
1345,2,4,3,Rennick
1346,2,4,3,Robb Stark
1347,2,4,3,Roose Bolton
1348,2,4,4,Talisa Maegyr
1349,2,4,4,Wounded Lannister Soldier
1350,2,4,5,Talisa Maegyr
1351,2,4,5,Robb Stark
1352,2,4,5,Wounded Lannister Soldier
1353,2,4,5,Roose Bolton
1354,2,4,7,Talisa Maegyr
1355,2,4,7,Robb Stark
1356,2,4,8,Joffrey Baratheon
1357,2,4,8,Sansa Stark
1358,2,4,8,Sandor Clegane
1359,2,4,8,Lancel Lannister
1360,2,4,8,Meryn Trant
1361,2,4,9,Joffrey Baratheon
1362,2,4,9,Sansa Stark
1363,2,4,9,Sandor Clegane
1364,2,4,9,Lancel Lannister
1365,2,4,9,Meryn Trant
1366,2,4,9,Tyrion Lannister
1367,2,4,9,Bronn
1368,2,4,10,Tyrion Lannister
1369,2,4,10,Bronn
1370,2,4,11,Sandor Clegane
1371,2,4,11,Joffrey Baratheon
1372,2,4,12,Joffrey Baratheon
1373,2,4,12,Ros
1374,2,4,12,Daisy
1375,2,4,14,Renly Baratheon
1376,2,4,14,Brienne of Tarth
1377,2,4,14,Petyr Baelish
1378,2,4,15,Renly Baratheon
1379,2,4,15,Brienne of Tarth
1380,2,4,15,Petyr Baelish
1381,2,4,16,Petyr Baelish
1382,2,4,16,Margaery Tyrell
1383,2,4,16,Loras Tyrell
1384,2,4,17,Margaery Tyrell
1385,2,4,17,Petyr Baelish
1386,2,4,18,Daenerys Targaryen
1387,2,4,18,Jorah Mormont
1388,2,4,18,Kovarro
1389,2,4,18,Doreah
1390,2,4,19,Arya Stark
1391,2,4,19,Hot Pie
1392,2,4,19,Gendry
1393,2,4,20,Old Woman Prisoner
1394,2,4,20,Arya Stark
1395,2,4,20,Gendry
1396,2,4,20,Hot Pie
1397,2,4,21,Arya Stark
1398,2,4,22,Catelyn Stark
1399,2,4,22,Petyr Baelish
1400,2,4,23,Arya Stark
1401,2,4,23,Gendry
1402,2,4,23,Hot Pie
1403,2,4,23,Gregor Clegane
1404,2,4,23,Tortured Prisoner
1405,2,4,24,Tortured Prisoner
1406,2,4,24,The Tickler
1407,2,4,24,Gendry
1408,2,4,24,Arya Stark
1409,2,4,24,Lannister Guard
1410,2,4,25,Arya Stark
1411,2,4,25,Old Woman Prisoner
1412,2,4,25,Polliver
1413,2,4,26,Renly Baratheon
1414,2,4,26,Catelyn Stark
1415,2,4,26,Brienne of Tarth
1416,2,4,26,Stannis Baratheon
1417,2,4,26,Davos Seaworth
1418,2,4,26,Melisandre
1419,2,4,26,Loras Tyrell
1420,2,4,27,Daenerys Targaryen
1421,2,4,27,Jorah Mormont
1422,2,4,27,Spice King
1423,2,4,27,Xaro Xhoan Daxos
1424,2,4,27,Pyat Pree
1425,2,4,27,Silk King
1426,2,4,28,Tortured Prisoner
1427,2,4,28,Hot Pie
1428,2,4,28,Gregor Clegane
1429,2,4,28,Gendry
1430,2,4,28,The Tickler
1431,2,4,28,Lannister Guard
1432,2,4,29,Tywin Lannister
1433,2,4,29,Arya Stark
1434,2,4,29,Hot Pie
1435,2,4,29,Gregor Clegane
1436,2,4,29,Gendry
1437,2,4,29,The Tickler
1438,2,4,29,Amory Lorch
1439,2,4,30,Tyrion Lannister
1440,2,4,30,Lancel Lannister
1441,2,4,31,Stannis Baratheon
1442,2,4,31,Davos Seaworth
1443,2,4,32,Melisandre
1444,2,4,32,Davos Seaworth
1445,2,4,33,Melisandre
1446,2,4,33,Davos Seaworth
1447,2,5,1,Catelyn Stark
1448,2,5,1,Brienne of Tarth
1449,2,5,1,Renly Baratheon
1450,2,5,2,Petyr Baelish
1451,2,5,3,Loras Tyrell
1452,2,5,3,Renly Baratheon
1453,2,5,3,Margaery Tyrell
1454,2,5,3,Petyr Baelish
1455,2,5,4,Myrcella Baratheon
1456,2,5,5,Cersei Lannister
1457,2,5,5,Tyrion Lannister
1458,2,5,6,Bronn
1459,2,5,6,Tyrion Lannister
1460,2,5,6,Lancel Lannister
1461,2,5,7,Davos Seaworth
1462,2,5,7,Stannis Baratheon
1463,2,5,8,Davos Seaworth
1464,2,5,8,Stannis Baratheon
1465,2,5,9,Tyrion Lannister
1466,2,5,9,Bronn
1467,2,5,10,Tyrion Lannister
1468,2,5,10,Bronn
1469,2,5,10,Protestor
1470,2,5,11,Theon Greyjoy
1471,2,5,12,Theon Greyjoy
1472,2,5,12,Black Lorren
1473,2,5,12,Yara Greyjoy
1474,2,5,12,Dagmer Cleftjaw
1475,2,5,13,Theon Greyjoy
1476,2,5,13,Dagmer Cleftjaw
1477,2,5,13,Yara Greyjoy
1478,2,5,14,Theon Greyjoy
1479,2,5,14,Dagmer Cleftjaw
1480,2,5,15,Arya Stark
1481,2,5,15,Tywin Lannister
1482,2,5,15,Reginald Lannister
1483,2,5,16,Arya Stark
1484,2,5,16,Jaqen H'ghar
1485,2,5,17,Arya Stark
1486,2,5,17,Jaqen H'ghar
1487,2,5,18,Jeor Mormont
1488,2,5,18,Jon Snow
1489,2,5,18,Samwell Tarly
1490,2,5,18,Grenn
1491,2,5,18,Eddison Tollett
1492,2,5,19,Grenn
1493,2,5,20,Samwell Tarly
1494,2,5,20,Eddison Tollett
1495,2,5,20,Jon Snow
1496,2,5,20,Grenn
1497,2,5,20,Ghost
1498,2,5,21,Tyrion Lannister
1499,2,5,21,Hallyne
1500,2,5,21,Bronn
1501,2,5,22,Daenerys Targaryen
1502,2,5,22,Doreah
1503,2,5,22,Drogon
1504,2,5,23,Daenerys Targaryen
1505,2,5,23,Doreah
1506,2,5,23,Drogon
1507,2,5,23,Irri
1508,2,5,23,Viserion
1509,2,5,23,Rhaegal
1510,2,5,24,Irri
1511,2,5,24,Daenerys Targaryen
1512,2,5,24,Doreah
1513,2,5,24,Qartheen Woman
1514,2,5,25,Daenerys Targaryen
1515,2,5,25,Kovarro
1516,2,5,25,Jorah Mormont
1517,2,5,26,Daenerys Targaryen
1518,2,5,26,Jorah Mormont
1519,2,5,27,Daenerys Targaryen
1520,2,5,27,Jorah Mormont
1521,2,5,27,Pyat Pree
1522,2,5,27,Xaro Xhoan Daxos
1523,2,5,28,Jorah Mormont
1524,2,5,28,Quaithe
1525,2,5,28,Daenerys Targaryen
1526,2,5,29,Jorah Mormont
1527,2,5,29,Quaithe
1528,2,5,30,Brienne of Tarth
1529,2,5,30,Catelyn Stark
1530,2,5,31,Bran Stark
1531,2,5,31,Rickon Stark
1532,2,5,31,Maester Luwin
1533,2,5,31,Winterfell Shepherd
1534,2,5,31,Hodor
1535,2,5,32,Bran Stark
1536,2,5,32,Rickon Stark
1537,2,5,32,Maester Luwin
1538,2,5,32,Hodor
1539,2,5,32,Rodrik Cassel
1540,2,5,32,Osha
1541,2,5,33,Osha
1542,2,5,33,Hodor
1543,2,5,33,Bran Stark
1544,2,5,34,Samwell Tarly
1545,2,5,34,Grenn
1546,2,5,34,Eddison Tollett
1547,2,5,34,Jeor Mormont
1548,2,5,34,Jon Snow
1549,2,5,34,Qhorin Halfhand
1550,2,5,35,Xaro Xhoan Daxos
1551,2,5,35,Daenerys Targaryen
1552,2,5,36,Xaro Xhoan Daxos
1553,2,5,36,Daenerys Targaryen
1554,2,5,37,Daenerys Targaryen
1555,2,5,37,Jorah Mormont
1556,2,5,38,Arya Stark
1557,2,5,38,Gendry
1558,2,5,38,The Tickler
1559,2,5,38,Hot Pie
1560,2,5,38,Jaqen H'ghar
1561,2,6,1,Maester Luwin
1562,2,6,2,Theon Greyjoy
1563,2,6,2,Bran Stark
1564,2,6,2,Dagmer Cleftjaw
1565,2,6,3,Theon Greyjoy
1566,2,6,3,Bran Stark
1567,2,6,4,Bran Stark
1568,2,6,4,Theon Greyjoy
1569,2,6,4,Hodor
1570,2,6,4,Maester Luwin
1571,2,6,4,Dagmer Cleftjaw
1572,2,6,4,Farlen
1573,2,6,4,Osha
1574,2,6,4,Rickon Stark
1575,2,6,5,Osha
1576,2,6,5,Theon Greyjoy
1577,2,6,5,Hodor
1578,2,6,5,Dagmer Cleftjaw
1579,2,6,5,Bran Stark
1580,2,6,6,Rodrik Cassel
1581,2,6,6,Black Lorren
1582,2,6,6,Osha
1583,2,6,6,Bran Stark
1584,2,6,6,Maester Luwin
1585,2,6,6,Hodor
1586,2,6,6,Theon Greyjoy
1587,2,6,6,Dagmer Cleftjaw
1588,2,6,6,Rickon Stark
1589,2,6,7,Ghost
1590,2,6,7,Jon Snow
1591,2,6,7,Qhorin Halfhand
1592,2,6,8,Arya Stark
1593,2,6,8,Tywin Lannister
1594,2,6,8,Amory Lorch
1595,2,6,9,Arya Stark
1596,2,6,9,Tywin Lannister
1597,2,6,9,Petyr Baelish
1598,2,6,10,Jon Snow
1599,2,6,10,Qhorin Halfhand
1600,2,6,10,Ygritte
1601,2,6,11,Jon Snow
1602,2,6,11,Ygritte
1603,2,6,12,Jon Snow
1604,2,6,12,Ygritte
1605,2,6,13,Myrcella Baratheon
1606,2,6,13,High Septon
1607,2,6,13,Cersei Lannister
1608,2,6,13,Tyrion Lannister
1609,2,6,13,Sandor Clegane
1610,2,6,13,Tommen Baratheon
1611,2,6,14,Tommen Baratheon
1612,2,6,14,Joffrey Baratheon
1613,2,6,14,Sansa Stark
1614,2,6,14,Meryn Trant
1615,2,6,15,Joffrey Baratheon
1616,2,6,15,Meryn Trant
1617,2,6,15,Tommen Baratheon
1618,2,6,15,Cersei Lannister
1619,2,6,15,Sandor Clegane
1620,2,6,15,Sansa Stark
1621,2,6,16,Joffrey Baratheon
1622,2,6,16,Sandor Clegane
1623,2,6,16,Sansa Stark
1624,2,6,16,Meryn Trant
1625,2,6,16,Cersei Lannister
1626,2,6,16,Tyrion Lannister
1627,2,6,16,Tommen Baratheon
1628,2,6,17,Joffrey Baratheon
1629,2,6,17,Sandor Clegane
1630,2,6,17,Sansa Stark
1631,2,6,17,Meryn Trant
1632,2,6,17,Cersei Lannister
1633,2,6,17,Tyrion Lannister
1634,2,6,17,High Septon
1635,2,6,18,Meryn Trant
1636,2,6,18,Joffrey Baratheon
1637,2,6,19,Cersei Lannister
1638,2,6,20,Sansa Stark
1639,2,6,20,King's Landing Rioter #1
1640,2,6,20,King's Landing Rioter #2
1641,2,6,20,King's Landing Rioter #3
1642,2,6,21,Joffrey Baratheon
1643,2,6,21,Tyrion Lannister
1644,2,6,21,Meryn Trant
1645,2,6,22,Sansa Stark
1646,2,6,22,King's Landing Rioter #1
1647,2,6,22,King's Landing Rioter #2
1648,2,6,22,King's Landing Rioter #3
1649,2,6,23,Joffrey Baratheon
1650,2,6,23,Tyrion Lannister
1651,2,6,23,Meryn Trant
1652,2,6,24,Sansa Stark
1653,2,6,24,King's Landing Rioter #1
1654,2,6,24,King's Landing Rioter #2
1655,2,6,24,King's Landing Rioter #3
1656,2,6,24,Sandor Clegane
1657,2,6,26,Joffrey Baratheon
1658,2,6,26,Tyrion Lannister
1659,2,6,26,Meryn Trant
1660,2,6,26,Sandor Clegane
1661,2,6,26,Sansa Stark
1662,2,6,27,Daenerys Targaryen
1663,2,6,27,Xaro Xhoan Daxos
1664,2,6,27,Kovarro
1665,2,6,28,Daenerys Targaryen
1666,2,6,28,Xaro Xhoan Daxos
1667,2,6,28,Kovarro
1668,2,6,28,Spice King
1669,2,6,29,Arya Stark
1670,2,6,29,Tywin Lannister
1671,2,6,30,Arya Stark
1672,2,6,31,Arya Stark
1673,2,6,31,Amory Lorch
1674,2,6,32,Arya Stark
1675,2,6,32,Jaqen H'ghar
1676,2,6,33,Tywin Lannister
1677,2,6,33,Amory Lorch
1678,2,6,34,Robb Stark
1679,2,6,34,Quent
1680,2,6,35,Robb Stark
1681,2,6,35,Talisa Maegyr
1682,2,6,36,Robb Stark
1683,2,6,36,Talisa Maegyr
1684,2,6,36,Catelyn Stark
1685,2,6,36,Brienne of Tarth
1686,2,6,37,Robb Stark
1687,2,6,37,Catelyn Stark
1688,2,6,37,Brienne of Tarth
1689,2,6,37,Roose Bolton
1690,2,6,38,Jon Snow
1691,2,6,38,Ygritte
1692,2,6,39,Robb Stark
1693,2,6,39,Catelyn Stark
1694,2,6,39,Roose Bolton
1695,2,6,40,Theon Greyjoy
1696,2,6,40,Osha
1697,2,6,41,Sansa Stark
1698,2,6,41,Shae
1699,2,6,42,Theon Greyjoy
1700,2,6,42,Osha
1701,2,6,43,Osha
1702,2,6,43,Drennan
1703,2,6,44,Osha
